year	source	target	sourceTarget	value	valueSource	valueTarget	distance	sameCurrency	sameLanguage	sourceGeo	targetGeo	sourceHDI	targetHDI	sourcePopulation	targetPopulation
1990	GA	CG	GA-CG	970	0.00036423080095	0.00013022979208	470.110145171	1	1	-0.591,11.797	-0.055,15.986	0.683	0.534	1290693	3609851
1990	GA	ZA	GA-ZA	171	0.00274589000537	7.39299093239e-05	3544.1010087	0	0	-0.591,11.797	-30.558,23.121	0.683	0.629	1290693	47938663
1990	GA	US	GA-US	232	0.0091394860929	3.93410385984e-05	11796.2707237	0	0	-0.591,11.797	39.622,-98.606	0.683	0.937	1290693	299846449
1990	GA	MX	GA-MX	2	0.00969234515683	0.000119979619583	12509.8420475	0	0	-0.591,11.797	23.951,-102.535	0.683	0.775	1290693	104266392
1990	GA	NO	GA-NO	3	0.0053290516401	0.00148273611064	6878.16964852	0	0	-0.591,11.797	61.152,8.74	0.683	0.955	1290693	4638836
1990	GA	MR	GA-MR	88	0.00259352710167	0.00112970930002	3347.44727544	0	0	-0.591,11.797	20.26,-10.332	0.683	0.467	1290693	2963105
1990	GA	CR	GA-CR	1	0.00825896498083	0.00246342191537	10659.788288	0	0	-0.591,11.797	9.971,-83.946	0.683	0.773	1290693	4327228
1990	GA	IE	GA-IE	1	0.00485426227384	0.00151216938431	6265.36233701	0	0	-0.591,11.797	53.177,-8.152	0.683	0.916	1290693	4143294
1990	GA	CV	GA-CV	11	0.00330896544142	0.00842699199593	4270.85853248	0	0	-0.591,11.797	15.071,-23.634	0.683	0.586	1290693	506807
1990	GA	SE	GA-SE	3	0.00540408344962	0.000771738754663	6975.01267984	0	0	-0.591,11.797	62.011,15.27	0.683	0.916	1290693	9038049
1990	GA	DK	GA-DK	5	0.00488908074717	0.00116491902665	6310.30229681	0	0	-0.591,11.797	56.058,9.264	0.683	0.901	1290693	5416945
1990	MA	DO	MA-DO	21	0.000215963847875	0.000695469175233	6585.81559726	0	0	32.706,-5.758	19.015,-70.729	0.591	0.702	30494991	9469601
1990	MA	FR	MA-FR	713987	5.56453916363e-05	2.78224394447e-05	1696.90571714	0	0	32.706,-5.758	46.565,2.55	0.591	0.893	30494991	60990544
1990	MA	DK	MA-DK	3004	9.33544768011e-05	0.000525544182165	2846.84392986	0	0	32.706,-5.758	56.058,9.264	0.591	0.901	30494991	5416945
1990	MA	BE	MA-BE	135196	7.12139867659e-05	0.000208853592198	2171.6698855	0	0	32.706,-5.758	50.643,4.664	0.591	0.897	30494991	10398049
1990	MA	DE	MA-DE	72631	7.90791757171e-05	2.91766440691e-05	2411.51875178	0	0	32.706,-5.758	51.11,9.851	0.591	0.92	30494991	82652369
1990	MA	HN	MA-HN	3	0.000272663232397	0.0121667090784	8314.86281797	0	0	32.706,-5.758	14.819,-86.863	0.591	0.632	30494991	683411
1990	MA	BS	MA-BS	5	0.000228966905987	0.0215974380593	6982.34373738	0	0	32.706,-5.758	24.628,-78.014	0.591	0.794	30494991	323295
1990	MA	NL	MA-NL	115755	7.66274409601e-05	0.00143115965726	2336.75312243	0	0	32.706,-5.758	52.077,5.389	0.591	0.921	30494991	1632769
1990	MA	PT	MA-PT	395	2.85596782803e-05	8.27230657967e-05	870.927132121	0	0	32.706,-5.758	40.309,-8.058	0.591	0.816	30494991	10528226
1990	MA	NO	MA-NO	2421	0.000109381649344	0.000719058059457	3335.5924123	0	0	32.706,-5.758	61.152,8.74	0.591	0.955	30494991	4638836
1990	MA	PA	MA-PA	23	0.000266569285016	0.0025155571457	8129.02794744	0	0	32.706,-5.758	8.384,-80.92	0.591	0.78	30494991	3231502
1990	MA	CU	MA-CU	20	0.000233662914915	0.000632824920581	7125.54848738	0	0	32.706,-5.758	21.297,-77.781	0.591	0.78	30494991	11259905
1990	MA	IS	MA-IS	21	0.000120451027444	0.0124205462982	3673.15299786	0	0	32.706,-5.758	64.764,-18.48	0.591	0.906	30494991	295732
1990	MA	CO	MA-CO	73	0.000251406071396	0.00170574950058	7666.62588456	0	0	32.706,-5.758	3.9,-73.076	0.591	0.719	30494991	4494579
1990	MA	VE	MA-VE	1551	0.000223981786921	0.000255572540065	6830.32257631	0	0	32.706,-5.758	7.125,-66.166	0.591	0.748	30494991	26725573
1990	MA	CL	MA-CL	62	0.000301693137617	0.00056459477924	9200.12951639	0	0	32.706,-5.758	-23.389,-69.433	0.591	0.819	30494991	16295102
1990	MA	CA	MA-CA	16746	0.000251215215115	0.000237393410769	7660.80572399	0	0	32.706,-5.758	59.081,-109.433	0.591	0.911	30494991	32270507
1990	MA	ZA	MA-ZA	592	0.000251564362167	0.000160026427107	7671.45296019	0	0	32.706,-5.758	-30.558,23.121	0.591	0.629	30494991	47938663
1990	MA	AR	MA-AR	466	0.000320937614218	0.000252586065357	9786.98965713	0	0	32.706,-5.758	-35.377,-65.167	0.591	0.811	30494991	38747148
1990	MA	GB	MA-GB	9136	7.4881246651e-05	3.79037137473e-05	2283.50294269	0	0	32.706,-5.758	53,-1.6	0.591	0.875	30494991	60244834
1990	MA	GA	MA-GA	220	0.000135754082905	0.00320743936505	4139.81953639	0	0	32.706,-5.758	-0.591,11.797	0.591	0.683	30494991	1290693
1990	MA	CR	MA-CR	17	0.000272831660274	0.00192270872359	8319.99902457	0	0	32.706,-5.758	9.971,-83.946	0.591	0.773	30494991	4327228
1990	MA	IE	MA-IE	52	7.49905188518e-05	0.000551936502085	2286.83519747	0	0	32.706,-5.758	53.177,-8.152	0.591	0.916	30494991	4143294
1990	MA	ES	MA-ES	134656	2.81416424985e-05	1.97748559869e-05	858.179134718	0	0	32.706,-5.758	40.227,-3.649	0.591	0.885	30494991	43397491
1990	MA	US	MA-US	17885	0.000262091459676	2.66552321385e-05	7992.476704	0	0	32.706,-5.758	39.622,-98.606	0.591	0.937	30494991	299846449
1990	MA	SN	MA-SN	3405	7.13232307545e-05	0.00184786614486	2175.00127995	0	0	32.706,-5.758	15.013,-14.881	0.591	0.47	30494991	1177034
1990	MA	MR	MA-MR	350	4.78117119936e-05	0.000492057394841	1458.01772694	0	1	32.706,-5.758	20.26,-10.332	0.591	0.467	30494991	2963105
1990	MA	MX	MA-MX	187	0.000301565189787	8.81993475758e-05	9196.22774848	0	0	32.706,-5.758	23.951,-102.535	0.591	0.775	30494991	104266392
1990	MA	SE	MA-SE	3529	0.00011772573346	0.000397214618148	3590.04518234	0	0	32.706,-5.758	62.011,15.27	0.591	0.916	30494991	9038049
1990	GM	FR	GM-FR	1329	0.00250442501137	6.63992744795e-05	4049.72787171	0	0	13.453,-15.386	46.565,2.55	0.439	0.893	1617029	60990544
1990	GM	DK	GM-DK	236	0.00321093846264	0.000958507168026	5192.1806113	0	0	13.453,-15.386	56.058,9.264	0.439	0.901	1617029	5416945
1990	GM	DE	GM-DE	1908	0.00294834214026	5.76820096074e-05	4767.55474273	0	0	13.453,-15.386	51.11,9.851	0.439	0.92	1617029	82652369
1990	GM	NL	GM-NL	113	0.00289578387569	0.00286786832964	4682.56650472	0	0	13.453,-15.386	52.077,5.389	0.439	0.921	1617029	1632769
1990	GM	PT	GM-PT	8	0.001901029925	0.000291978963843	3074.02051859	0	0	13.453,-15.386	40.309,-8.058	0.439	0.816	1617029	10528226
1990	GM	NO	GM-NO	577	0.00349713899749	0.00121905046351	5654.97517597	0	0	13.453,-15.386	61.152,8.74	0.439	0.955	1617029	4638836
1990	GM	NG	GM-NG	2744	0.00160590763099	1.83706223003e-05	2596.79921064	0	1	13.453,-15.386	9.594,8.105	0.439	0.471	1617029	141356083
1990	GM	LR	GM-LR	559	0.000606527071868	0.000284959324869	980.771864496	0	1	13.453,-15.386	6.682,-9.657	0.439	0.388	1617029	3441796
1990	GM	CA	GM-CA	15	0.00554469351646	0.000277836670252	8965.93021223	0	1	13.453,-15.386	59.081,-109.433	0.439	0.911	1617029	32270507
1990	GM	GW	GM-GW	960	0.000103887797606	0.000105195397839	167.989581475	0	0	13.453,-15.386	12.125,-14.651	0.439	0.364	1617029	1596929
1990	GM	CI	GM-CI	10359	0.000776364701394	6.7550413468e-05	1255.40423673	0	0	13.453,-15.386	7.632,-5.556	0.439	0.432	1617029	18584701
1990	GM	CO	GM-CO	1	0.00397171029413	0.00142891486059	6422.3707252	0	0	13.453,-15.386	3.9,-73.076	0.439	0.719	1617029	4494579
1990	GM	IS	GM-IS	2	0.00353540462152	0.0193311910775	5716.85179973	0	0	13.453,-15.386	64.764,-18.48	0.439	0.906	1617029	295732
1990	GM	GB	GM-GB	1398	0.00282533464108	7.5834685665e-05	4568.64804933	0	1	13.453,-15.386	53,-1.6	0.439	0.875	1617029	60244834
1990	GM	GN	GM-GN	771	0.000364159369573	6.54091704961e-05	588.856261222	0	0	13.453,-15.386	10.439,-10.942	0.439	0.355	1617029	9002656
1990	GM	IE	GM-IE	11	0.0027631913633	0.00107840779993	4468.16056701	0	1	13.453,-15.386	53.177,-8.152	0.439	0.916	1617029	4143294
1990	GM	CV	GM-CV	7	0.000561418287519	0.00179127291464	907.829652049	0	0	13.453,-15.386	15.071,-23.634	0.439	0.586	1617029	506807
1990	GM	ES	GM-ES	2807	0.00197478881229	7.35823824089e-05	3193.29077835	0	0	13.453,-15.386	40.227,-3.649	0.439	0.885	1617029	43397491
1990	GM	GH	GM-GH	19	0.00103051447524	0.000739459086719	1666.37179138	0	1	13.453,-15.386	7.96,-1.207	0.439	0.558	1617029	2253501
1990	GM	US	GM-US	1709	0.00525277954241	2.83274885496e-05	8493.89685068	0	1	13.453,-15.386	39.622,-98.606	0.439	0.937	1617029	299846449
1990	GM	SN	GM-SN	4263	0.000112555934352	0.000154631225581	182.00620997	0	0	13.453,-15.386	15.013,-14.881	0.439	0.47	1617029	1177034
1990	GM	SL	GM-SL	1285	0.000415219840194	0.000120188701561	671.422522969	0	1	13.453,-15.386	8.56,-11.792	0.439	0.359	1617029	5586403
1990	GM	MX	GM-MX	23	0.00564711371868	8.75790029198e-05	9131.54664941	0	0	13.453,-15.386	23.951,-102.535	0.439	0.775	1617029	104266392
1990	GM	SE	GM-SE	1965	0.00366707196416	0.000656088688071	5929.76171113	0	0	13.453,-15.386	62.011,15.27	0.439	0.916	1617029	9038049
1990	IE	DO	IE-DO	51	0.0015730350342	0.000688259898065	6517.54661898	0	0	53.177,-8.152	19.015,-70.729	0.916	0.702	4143294	9469601
1990	IE	FR	IE-FR	6702	0.000256211329046	1.74053024084e-05	1061.55886237	1	0	53.177,-8.152	46.565,2.55	0.916	0.893	4143294	60990544
1990	IE	DK	IE-DK	895	0.000280923279065	0.000214871617971	1163.94773661	0	0	53.177,-8.152	56.058,9.264	0.916	0.901	4143294	5416945
1990	IE	BE	IE-BE	1969	0.000222703342956	8.87402458529e-05	922.72542465	1	0	53.177,-8.152	50.643,4.664	0.916	0.897	4143294	10398049
1990	IE	DE	IE-DE	12186	0.000301141450336	1.5095968566e-05	1247.71756433	1	0	53.177,-8.152	51.11,9.851	0.916	0.92	4143294	82652369
1990	IE	BR	IE-BR	109	0.00200171728463	4.43915298503e-05	8293.7032151	0	0	53.177,-8.152	-10.772,-53.089	0.916	0.73	4143294	186830759
1990	IE	BS	IE-BS	55	0.00157416140523	0.0201741861313	6522.21350533	0	1	53.177,-8.152	24.628,-78.014	0.916	0.794	4143294	323295
1990	IE	NI	IE-NI	12	0.00193202382091	0.00146542527294	8004.94270502	0	0	53.177,-8.152	12.84,-85.034	0.916	0.599	4143294	5462539
1990	IE	NL	IE-NL	3762	0.000222459939032	0.000564511532638	921.716930633	1	0	53.177,-8.152	52.077,5.389	0.916	0.921	4143294	1632769
1990	IE	PT	IE-PT	200	0.000345733810594	0.000136060607269	1432.47682303	1	0	53.177,-8.152	40.309,-8.058	0.916	0.816	4143294	10528226
1990	IE	NO	IE-NO	451	0.000324590503976	0.000289916239242	1344.87388758	0	0	53.177,-8.152	61.152,8.74	0.916	0.955	4143294	4638836
1990	IE	PA	IE-PA	9	0.00196132150355	0.00251472275671	8126.33161774	0	0	53.177,-8.152	8.384,-80.92	0.916	0.78	4143294	3231502
1990	IE	CA	IE-CA	28321	0.00137582812914	0.000176646137988	5700.46043248	0	1	53.177,-8.152	59.081,-109.433	0.916	0.911	4143294	32270507
1990	IE	CO	IE-CO	94	0.00193630522153	0.00178496847125	8022.68180653	0	0	53.177,-8.152	3.9,-73.076	0.916	0.719	4143294	4494579
1990	IE	VE	IE-VE	55	0.0017604502611	0.000272924475899	7294.06300413	0	0	53.177,-8.152	7.125,-66.166	0.916	0.748	4143294	26725573
1990	IE	CL	IE-CL	91	0.00250037301934	0.000635760397744	10359.7805288	0	0	53.177,-8.152	-23.389,-69.433	0.916	0.819	4143294	16295102
1990	IE	IS	IE-IS	81	0.000341593050356	0.00478582106766	1415.32043598	0	0	53.177,-8.152	64.764,-18.48	0.916	0.906	4143294	295732
1990	IE	ZA	IE-ZA	2440	0.00236550176112	0.000204448114329	9800.96925382	0	1	53.177,-8.152	-30.558,23.121	0.916	0.629	4143294	47938663
1990	IE	AR	IE-AR	143	0.00272394796992	0.000291276077406	11286.1172801	0	0	53.177,-8.152	-35.377,-65.167	0.916	0.811	4143294	38747148
1990	IE	GB	IE-GB	596129	0.000105793137082	7.27584493157e-06	438.332070112	0	1	53.177,-8.152	53,-1.6	0.916	0.875	4143294	60244834
1990	IE	CR	IE-CR	24	0.00197563223398	0.0018916556237	8185.62518125	0	0	53.177,-8.152	9.971,-83.946	0.916	0.773	4143294	4327228
1990	IE	ES	IE-ES	2065	0.00035750596411	3.41322109165e-05	1481.25231606	1	0	53.177,-8.152	40.227,-3.649	0.916	0.885	4143294	43397491
1990	IE	KN	IE-KN	4	0.0014846953093	0.12518883892	6151.52916685	0	1	53.177,-8.152	17.34,-62.769	0.916	0.745	4143294	49138
1990	IE	US	IE-US	195453	0.00159987341476	2.2107134976e-05	6628.74592012	0	1	53.177,-8.152	39.622,-98.606	0.916	0.937	4143294	299846449
1990	IE	MX	IE-MX	187	0.00197621665885	7.85300658078e-05	8188.0466253	0	0	53.177,-8.152	23.951,-102.535	0.916	0.775	4143294	104266392
1990	IE	SE	IE-SE	870	0.000408709764388	0.000187363966994	1693.40471453	0	0	53.177,-8.152	62.011,15.27	0.916	0.916	4143294	9038049
1990	CV	DO	CV-DO	3	0.00990004271646	0.000529843965865	5017.410949	0	0	15.071,-23.634	19.015,-70.729	0.586	0.702	506807	9469601
1990	CV	FR	CV-FR	16358	0.00841676936905	6.99399833787e-05	4265.67763362	0	0	15.071,-23.634	46.565,2.55	0.586	0.893	506807	60990544
1990	CV	DK	CV-DK	5	0.0105555051103	0.000987568431732	5349.60387843	0	0	15.071,-23.634	56.058,9.264	0.586	0.901	506807	5416945
1990	CV	NL	CV-NL	7975	0.00957893420606	0.00297327479158	4854.67090817	0	0	15.071,-23.634	52.077,5.389	0.586	0.921	506807	1632769
1990	CV	PT	CV-PT	30179	0.00629457114294	0.000303007621345	3190.13271724	0	1	15.071,-23.634	40.309,-8.058	0.586	0.816	506807	10528226
1990	CV	NO	CV-NO	165	0.0113325906761	0.00123812014108	5743.43628278	0	0	15.071,-23.634	61.152,8.74	0.586	0.955	506807	4638836
1990	CV	NG	CV-NG	1796	0.00690902507114	2.47710759588e-05	3501.54226923	0	0	15.071,-23.634	9.594,8.105	0.586	0.471	506807	141356083
1990	CV	IS	CV-IS	19	0.0109424458106	0.0187524790483	5545.70813391	0	0	15.071,-23.634	64.764,-18.48	0.586	0.906	506807	295732
1990	CV	GW	CV-GW	355	0.00202368273726	0.000642243065922	1025.61657702	0	1	15.071,-23.634	12.125,-14.651	0.586	0.364	506807	1596929
1990	CV	CI	CV-CI	274	0.0042187068607	0.000115044636336	2138.07016795	0	0	15.071,-23.634	7.632,-5.556	0.586	0.432	506807	18584701
1990	CV	CO	CV-CO	8	0.0109611223305	0.00123597193974	5555.17352494	0	0	15.071,-23.634	3.9,-73.076	0.586	0.719	506807	4494579
1990	CV	VE	CV-VE	4	0.00931581658124	0.00017665930134	4721.32105409	0	0	15.071,-23.634	7.125,-66.166	0.586	0.748	506807	26725573
1990	CV	CL	CV-CL	5	0.0129647821883	0.000403228059972	6570.6423665	0	0	15.071,-23.634	-23.389,-69.433	0.586	0.819	506807	16295102
1990	CV	CA	CV-CA	50	0.0164659239838	0.0002585966665	8345.04553648	0	0	15.071,-23.634	59.081,-109.433	0.586	0.911	506807	32270507
1990	CV	AO	CV-AO	3569	0.0107848678932	0.000339594524331	5465.84654233	0	1	15.071,-23.634	-12.296,17.544	0.586	0.508	506807	16095214
1990	CV	AR	CV-AR	51	0.0140511369374	0.000183786805621	7121.21455783	0	0	15.071,-23.634	-35.377,-65.167	0.586	0.811	506807	38747148
1990	CV	GN	CV-GN	94	0.00290204905248	0.000163371651004	1470.77877414	0	0	15.071,-23.634	10.439,-10.942	0.586	0.355	506807	9002656
1990	CV	IE	CV-IE	1	0.00878934635344	0.00107511131417	4454.50225735	0	0	15.071,-23.634	53.177,-8.152	0.586	0.916	506807	4143294
1990	CV	ES	CV-ES	1287	0.00672082318455	7.84874921845e-05	3406.16023569	0	0	15.071,-23.634	40.227,-3.649	0.586	0.885	506807	43397491
1990	CV	US	CV-US	16536	0.0151516694902	2.56096818386e-05	7678.97215932	0	0	15.071,-23.634	39.622,-98.606	0.586	0.937	506807	299846449
1990	CV	ST	CV-ST	14	0.00733461744571	0.0243558298529	3717.23546381	0	1	15.071,-23.634	0.201,6.629	0.586	0.525	506807	152622
1990	CV	SL	CV-SL	7	0.0029186231471	0.000264781943105	1479.17864131	0	0	15.071,-23.634	8.56,-11.792	0.586	0.359	506807	5586403
1990	CV	MX	CV-MX	1	0.0162566857508	7.90187708357e-05	8239.00213531	0	0	15.071,-23.634	23.951,-102.535	0.586	0.775	506807	104266392
1990	CV	SE	CV-SE	231	0.0119468814146	0.000669919263447	6054.76312908	0	0	15.071,-23.634	62.011,15.27	0.586	0.916	506807	9038049
1990	ES	DO	ES-DO	7354	0.000155340021521	0.000711895589465	6741.36718589	0	1	40.227,-3.649	19.015,-70.729	0.885	0.702	43397491	9469601
1990	ES	FR	ES-FR	433748	1.99310618558e-05	1.41818390324e-05	864.958077508	1	0	40.227,-3.649	46.565,2.55	0.885	0.893	43397491	60990544
1990	ES	DK	ES-DK	1525	4.60610238834e-05	0.000369014798827	1998.93286943	0	0	40.227,-3.649	56.058,9.264	0.885	0.901	43397491	5416945
1990	ES	BE	ES-BE	51180	3.0578344231e-05	0.000127622347092	1327.02341856	1	0	40.227,-3.649	50.643,4.664	0.885	0.897	43397491	10398049
1990	ES	DE	ES-DE	142457	3.68267305423e-05	1.93362601291e-05	1598.18770727	1	0	40.227,-3.649	51.11,9.851	0.885	0.92	43397491	82652369
1990	ES	HT	ES-HT	1297	0.000158180760673	0.000738428706423	6864.64813766	0	0	40.227,-3.649	19.142,-72.278	0.885	0.456	43397491	9296291
1990	ES	HN	ES-HN	371	0.0001933604152	0.0122786388841	8391.3568784	0	1	40.227,-3.649	14.819,-86.863	0.885	0.632	43397491	683411
1990	ES	BR	ES-BR	59188	0.000175630906863	4.07959628313e-05	7621.94069991	0	0	40.227,-3.649	-10.772,-53.089	0.885	0.73	43397491	186830759
1990	ES	GN	ES-GN	57	7.81879044042e-05	0.000376906423803	3393.15887769	0	0	40.227,-3.649	10.439,-10.942	0.885	0.355	43397491	9002656
1990	ES	NI	ES-NI	425	0.000192960285729	0.00153298535046	8373.99226329	0	1	40.227,-3.649	12.84,-85.034	0.885	0.599	43397491	5462539
1990	ES	NL	ES-NL	17495	3.43174761933e-05	0.000912126800693	1489.29236424	1	0	40.227,-3.649	52.077,5.389	0.885	0.921	43397491	1632769
1990	ES	PT	ES-PT	11027	8.63121794214e-06	3.55779979422e-05	374.573202963	1	0	40.227,-3.649	40.309,-8.058	0.885	0.816	43397491	10528226
1990	ES	NO	ES-NO	1336	5.71009212265e-05	0.000534193645781	2478.03671502	0	0	40.227,-3.649	61.152,8.74	0.885	0.955	43397491	4638836
1990	ES	BS	ES-BS	32	0.000161241183968	0.0216442036842	6997.46283007	0	0	40.227,-3.649	24.628,-78.014	0.885	0.794	43397491	323295
1990	ES	PA	ES-PA	2464	0.00019211330864	0.00257998775266	8337.2355827	0	1	40.227,-3.649	8.384,-80.92	0.885	0.78	43397491	3231502
1990	ES	LR	ES-LR	244	8.71483023611e-05	0.00109885003858	3782.01766738	0	0	40.227,-3.649	6.682,-9.657	0.885	0.388	43397491	3441796
1990	ES	IS	ES-IS	105	6.66745817119e-05	0.00978422882803	2893.50955977	0	0	40.227,-3.649	64.764,-18.48	0.885	0.906	43397491	295732
1990	ES	GT	ES-GT	944	0.000199508301847	0.000681231845074	8658.15973381	0	1	40.227,-3.649	15.256,-90.398	0.885	0.581	43397491	12709564
1990	ES	CO	ES-CO	5631	0.000184289519891	0.00177941088161	7997.70278087	0	1	40.227,-3.649	3.9,-73.076	0.885	0.719	43397491	4494579
1990	ES	VE	ES-VE	109074	0.000165578100133	0.000268868851205	7185.6741103	0	1	40.227,-3.649	7.125,-66.166	0.885	0.748	43397491	26725573
1990	ES	GQ	ES-GQ	324	0.000104387797466	0.00935795748181	4530.16850103	0	1	40.227,-3.649	1.607,10.488	0.885	0.554	43397491	484098
1990	ES	CL	ES-CL	9710	0.000226294095566	0.000602671647938	9820.59597566	0	1	40.227,-3.649	-23.389,-69.433	0.885	0.819	43397491	16295102
1990	ES	CA	ES-CA	11132	0.000162698263245	0.000218797195064	7060.69641488	0	0	40.227,-3.649	59.081,-109.433	0.885	0.911	43397491	32270507
1990	ES	ZA	ES-ZA	795	0.00019240937106	0.000174182662309	8350.08394889	0	0	40.227,-3.649	-30.558,23.121	0.885	0.629	43397491	47938663
1990	ES	AR	ES-AR	229535	0.000242192437086	0.000271259812689	10510.5441087	0	1	40.227,-3.649	-35.377,-65.167	0.885	0.811	43397491	38747148
1990	ES	GB	ES-GB	38998	3.29589213533e-05	2.37420272882e-05	1430.3344928	0	0	40.227,-3.649	53,-1.6	0.885	0.875	43397491	60244834
1990	ES	CR	ES-CR	1829	0.000195457764002	0.00196023333047	8482.37655414	0	1	40.227,-3.649	9.971,-83.946	0.885	0.773	43397491	4327228
1990	ES	IE	ES-IE	499	3.41322109165e-05	0.00035750596411	1481.25231606	1	0	40.227,-3.649	53.177,-8.152	0.885	0.916	43397491	4143294
1990	ES	CV	ES-CV	30	7.84874921845e-05	0.00672082318455	3406.16023569	0	0	40.227,-3.649	15.071,-23.634	0.885	0.586	43397491	506807
1990	ES	CU	ES-CU	10703	0.000165685670347	0.000638579311967	7190.34238771	0	1	40.227,-3.649	21.297,-77.781	0.885	0.78	43397491	11259905
1990	ES	UY	ES-UY	34478	0.000224677733564	0.00293182510779	9750.44992024	0	1	40.227,-3.649	-32.8,-56.012	0.885	0.792	43397491	3325727
1990	ES	KN	ES-KN	1	0.000142342179994	0.12571316446	6177.29347522	0	0	40.227,-3.649	17.34,-62.769	0.885	0.745	43397491	49138
1990	ES	US	ES-US	87946	0.000176572801594	2.55558022901e-05	7662.81656804	0	0	40.227,-3.649	39.622,-98.606	0.885	0.937	43397491	299846449
1990	ES	MR	ES-MR	88	5.32727749872e-05	0.000780230458607	2311.90477305	0	0	40.227,-3.649	20.26,-10.332	0.885	0.467	43397491	2963105
1990	ES	MX	ES-MX	28775	0.000208078022412	8.66057022951e-05	9030.06410494	0	1	40.227,-3.649	23.951,-102.535	0.885	0.775	43397491	104266392
1990	ES	SE	ES-SE	3990	6.3102915228e-05	0.000302997715069	2738.50819568	0	0	40.227,-3.649	62.011,15.27	0.885	0.916	43397491	9038049
1990	GH	BE	GH-BE	1455	0.00212219179046	0.000459928715666	4782.361322	0	0	7.96,-1.207	50.643,4.664	0.558	0.897	2253501	10398049
1990	GH	FR	GH-FR	5576	0.00191365588013	7.07064596692e-05	4312.42543954	0	0	7.96,-1.207	46.565,2.55	0.558	0.893	2253501	60990544
1990	GH	DM	GH-DM	3	0.00292443534424	0.0971621621577	6590.21797267	0	1	7.96,-1.207	15.475,-61.356	0.558	0.745	2253501	67827
1990	GH	DK	GH-DK	391	0.00241079399793	0.00100291339217	5432.72668514	0	0	7.96,-1.207	56.058,9.264	0.558	0.901	2253501	5416945
1990	GH	DE	GH-DE	20822	0.00217889849019	5.9407249737e-05	4910.14992654	0	0	7.96,-1.207	51.11,9.851	0.558	0.92	2253501	82652369
1990	GH	BJ	GH-BJ	5747	0.000219935973988	5.83755437315e-05	495.625937319	0	0	7.96,-1.207	10.541,2.469	0.558	0.436	2253501	8490301
1990	GH	BS	GH-BS	23	0.00369209854336	0.0257354668633	8320.14775956	0	1	7.96,-1.207	24.628,-78.014	0.558	0.794	2253501	323295
1990	GH	CR	GH-CR	1	0.00402754978948	0.00209743685291	9076.08747815	0	0	7.96,-1.207	9.971,-83.946	0.558	0.773	2253501	4327228
1990	GH	NL	GH-NL	6068	0.0021956447115	0.00303036593236	4947.88755301	0	0	7.96,-1.207	52.077,5.389	0.558	0.921	2253501	1632769
1990	GH	LC	GH-LC	10	0.0029066950321	0.406241637406	6550.24016153	0	1	7.96,-1.207	13.898,-60.969	0.558	0.725	2253501	16124
1990	GH	PT	GH-PT	16	0.00162629197888	0.000348097637788	3664.8506007	0	0	7.96,-1.207	40.309,-8.058	0.558	0.816	2253501	10528226
1990	GH	NO	GH-NO	744	0.00265291066246	0.00128875796229	5978.33683076	0	0	7.96,-1.207	61.152,8.74	0.558	0.955	2253501	4638836
1990	GH	NG	GH-NG	78430	0.000461694158671	7.3603358708e-06	1040.42824826	0	1	7.96,-1.207	9.594,8.105	0.558	0.471	2253501	141356083
1990	GH	PA	GH-PA	5	0.00388992844419	0.002712657346	8765.95763892	0	0	7.96,-1.207	8.384,-80.92	0.558	0.78	2253501	3231502
1990	GH	LR	GH-LR	8471	0.000418784867976	0.000274197575559	943.732118769	0	1	7.96,-1.207	6.682,-9.657	0.558	0.388	2253501	3441796
1990	GH	CU	GH-CU	7	0.00368809141798	0.000738116147385	8311.11769852	0	0	7.96,-1.207	21.297,-77.781	0.558	0.78	2253501	11259905
1990	GH	TG	GH-TG	24216	0.000119249764583	4.30754768458e-05	268.729463737	0	0	7.96,-1.207	8.799,1.081	0.558	0.459	2253501	6238572
1990	GH	IS	GH-IS	10	0.00286997147692	0.0218694074135	6467.48359321	0	0	7.96,-1.207	64.764,-18.48	0.558	0.906	2253501	295732
1990	GH	CI	GH-CI	99487	0.000213462848271	2.58835879061e-05	481.038742042	0	0	7.96,-1.207	7.632,-5.556	0.558	0.432	2253501	18584701
1990	GH	CO	GH-CO	9	0.00353320528369	0.00177148552512	7962.08163999	0	0	7.96,-1.207	3.9,-73.076	0.558	0.719	2253501	4494579
1990	GH	VE	GH-VE	28	0.00317798920987	0.000267968131588	7161.60186243	0	0	7.96,-1.207	7.125,-66.166	0.558	0.748	2253501	26725573
1990	GH	CL	GH-CL	5	0.00363610782838	0.00050284880864	8193.97262736	0	0	7.96,-1.207	-23.389,-69.433	0.558	0.819	2253501	16295102
1990	GH	CA	GH-CA	6655	0.00456011365143	0.000318440013155	10276.2206736	0	1	7.96,-1.207	59.081,-109.433	0.558	0.911	2253501	32270507
1990	GH	MR	GH-MR	213	0.000747924078915	0.000568811317776	1685.44765976	0	0	7.96,-1.207	20.26,-10.332	0.558	0.467	2253501	2963105
1990	GH	ZA	GH-ZA	3625	0.0022246224354	0.000104575066743	5013.18888279	0	1	7.96,-1.207	-30.558,23.121	0.558	0.629	2253501	47938663
1990	GH	GB	GH-GB	32899	0.00222496295423	8.32263267971e-05	5013.95624232	0	1	7.96,-1.207	53,-1.6	0.558	0.875	2253501	60244834
1990	GH	GA	GH-GA	1960	0.000767197135204	0.00133949708519	1728.87951138	0	0	7.96,-1.207	-0.591,11.797	0.558	0.683	2253501	1290693
