year	source	target	sourceTarget	value	valueSource	valueTarget	distance	sameCurrency	sameLanguage	sourceGeo	targetGeo	sourceHDI	targetHDI	sourcePopulation	targetPopulation
1990	CO	BR	CO-BR	2223	0.000612259650626	1.47291023329e-05	2751.84936825	0	0	3.9,-73.076	-10.772,-53.089	0.677	0.683	4494579	186830759
1990	CO	NL	CO-NL	4954	0.00197762384935	0.00544387272369	8888.58662318	0	0	3.9,-73.076	52.077,5.389	0.677	0.894272727273	4494579	1632769
1990	CO	PT	CO-PT	107	0.00169838805108	0.000725054654816	7633.53926825	0	0	3.9,-73.076	40.309,-8.058	0.677	0.783181818182	4494579	10528226
1990	CO	CU	CO-CU	353	0.000445506816084	0.00017783148081	2002.36557993	0	1	3.9,-73.076	21.297,-77.781	0.677	0.740818181818	4494579	11259905
1990	CO	CA	CO-CA	7842	0.00153281278194	0.000213487446623	6889.34814066	0	0	3.9,-73.076	59.081,-109.433	0.677	0.895090909091	4494579	32270507
1990	CO	VE	CO-VE	555580	0.000188126623252	3.16382354163e-05	845.54997021	0	1	3.9,-73.076	7.125,-66.166	0.677	0.704727272727	4494579	26725573
1990	CO	ZA	CO-ZA	323	0.00241024247072	0.000225976790254	10833.0251938	0	0	3.9,-73.076	-30.558,23.121	0.677	0.612363636364	4494579	47938663
1990	CO	AR	CO-AR	2702	0.000990010829898	0.000114838952426	4449.68188583	0	1	3.9,-73.076	-35.377,-65.167	0.677	0.771545454545	4494579	38747148
1990	CO	GB	CO-GB	4531	0.00187771759795	0.00014008753155	8439.55008368	0	0	3.9,-73.076	53,-1.6	0.677	0.848636363636	4494579	60244834
1990	CO	ES	CO-ES	12672	0.00177941088161	0.000184289519891	7997.70278087	0	1	3.9,-73.076	40.227,-3.649	0.677	0.847454545455	4494579	43397491
1990	CO	US	CO-US	329299	0.00105356992627	1.57925941143e-05	4735.35326566	0	0	3.9,-73.076	39.622,-98.606	0.677	0.915818181818	4494579	299846449
1990	CO	MX	CO-MX	5446	0.000861030839151	3.71161891552e-05	3869.971128	0	1	3.9,-73.076	23.951,-102.535	0.677	0.734181818182	4494579	104266392
1990	VE	DO	VE-DO	14235	5.28589090879e-05	0.000149181009161	1412.68463353	0	1	7.125,-66.166	19.015,-70.729	0.704727272727	0.659636363636	26725573	9469601
1990	VE	FR	VE-FR	3253	0.000292663653623	0.000128242893511	7821.60383935	0	0	7.125,-66.166	46.565,2.55	0.704727272727	0.86	26725573	60990544
1990	VE	DE	VE-DE	1662	0.000315292852675	0.000101949674916	8426.38215055	0	0	7.125,-66.166	51.11,9.851	0.704727272727	0.882	26725573	82652369
1990	VE	HT	VE-HT	2510	5.58338816234e-05	0.000160514820287	1492.1924792	0	0	7.125,-66.166	19.142,-72.278	0.704727272727	0.425375	26725573	9296291
1990	VE	BR	VE-BR	1220	9.21779223783e-05	1.31857720147e-05	2463.50779351	0	0	7.125,-66.166	-10.772,-53.089	0.704727272727	0.683	26725573	186830759
1990	VE	NL	VE-NL	1486	0.000304458090807	0.00498344648342	8136.81693129	0	0	7.125,-66.166	52.077,5.389	0.704727272727	0.894272727273	26725573	1632769
1990	VE	PT	VE-PT	14959	0.000255390528916	0.000648300884124	6825.45822406	0	0	7.125,-66.166	40.309,-8.058	0.704727272727	0.783181818182	26725573	10528226
1990	VE	CU	VE-CU	431	7.53011109004e-05	0.000178728447207	2012.46533635	0	1	7.125,-66.166	21.297,-77.781	0.704727272727	0.740818181818	26725573	11259905
1990	VE	CA	VE-CA	3470	0.000256025706675	0.000212033660135	6842.43371362	0	0	7.125,-66.166	59.081,-109.433	0.704727272727	0.895090909091	26725573	32270507
